code;product_name_pl;product_name_en;generic_name_en;generic_name_pl;quantity;serving_size;brands;categories;categories_tags;countries;countries_tags;origins_tags;energy-kcal_value;energy-kcal_unit;fat_value;fat_unit;saturated-fat_value;saturated-fat_unit;carbohydrates_value;carbohydrates_unit;sugars_value;sugars_unit;fiber_value;fiber_unit;proteins_value;proteins_unit;salt_value;salt_unit
4047247323338;Panettone;;;;;;;Przekąski, Słodkie przekąski, en:Sweet pastries and pies, en:Viennoiseries, Brioche, en:Panettone;en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:brioches,en:panettone;Polska;en:poland;;354;kcal;12;g;7;g;55;g;28;g;;;5.1;g;0.42;g
5900354039822;Diabetic makaron świderki;;;;;;Novelle;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Makarony, Fusilli;en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,af:fusilli;Polska;en:poland;;173;kcal;0.9;g;0.2;g;25;g;0.2;g;8.2;g;12;g;0.01;g
5906425110216;Musztarda Sarepska premium;;;;460 g;;Develey;Przyprawy, Sosy, Musztardy, Musztarda sarepska;en:condiments,en:sauces,en:mustards,pl:musztarda-sarepska;Polska;en:poland;;119;kcal;6.1;g;0.8;g;7.1;g;6.9;g;4.5;g;5.3;g;1.8;g
2008080073578;Musztarda miodowa;;;;460 g;;BBQ,Develey;Przyprawy, Sosy, Musztardy, Musztarda miodowa;en:condiments,en:sauces,en:mustards,en:honey-mustards;Polska;en:poland;;147;kcal;4.9;g;0.7;g;17;g;17;g;3.8;g;5.1;g;2;g
5902340977415;Stewia z karmelem;;;;150 g;1 łyżeczka (5 g);look food;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty wykorzystywane do słodzenia, Dodatek do żywności, Zastępniki cukru, Sztuczne zastępniki cukru, Erytrytol;en:plant-based-foods-and-beverages,en:plant-based-foods,en:sweeteners,en:food-additives,en:sugar-substitutes,en:artificial-sugar-substitutes,en:erythritol;Polska;en:poland;;0;kcal;0;g;0;g;100;g;0;g;;;0;g;0;g
5906425114047;Musztarda Jalapeño;;;Musztarda z chili Jalapeño;440 g;1 łyżeczka (10 g);Czas na Grill,Develey;Przyprawy, Sosy, Musztardy;en:condiments,en:sauces,en:mustards;Polska;en:poland;;97;kcal;5.5;g;0.7;g;3.1;g;3;g;5.3;g;5.2;g;3.8;g
5904603171684;Choco balls mleczne;;;;80 g;80g;Laro;Przekąski, Słodkie przekąski, Kakao i produkty na bazie kakao, en:Confectioneries, Cukierki czekoladowe;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies;Polska;en:poland;;534;kcal;32;g;27;g;55;g;48;g;;;4.6;g;0.18;g
5904603171615;Choco balls mleczne;;;;80 g;80g;Laro;Przekąski, Słodkie przekąski, Kakao i produkty na bazie kakao, en:Confectioneries, Cukierki czekoladowe, en:Bonbons;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons;Polska;en:poland;;534;kcal;32;g;27;g;55;g;48;g;;;4.6;g;0.18;g
5904276020074;Makaron woliński z kurkumą;Makaron woliński z kurkumą;;;500 g;85 g;;Plant-based foods and beverages, Plant-based foods, Pastas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas;Poland;en:poland;;347;kcal;1.1;g;0.3;g;73.4;g;8.8;g;2.9;g;9;g;0.01;g
5905137946441;Littlemooonster96;;;;100 g;25g;Yummer's;Przekąski, Słodkie przekąski, en:Confectioneries, Cukierki, Żelki;en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gummi-candies;Polska;en:poland;;332;kcal;0.1;g;0.1;g;74;g;45;g;0;g;6.6;g;0.02;g
5901946202006;Konfitura z płatków róży;;;;270 g;;Vortumnus;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty śniadaniowe, Smarowidła, Roślinne smarowidła, Słodkie smarowidła, en:Flower preserves, en:Rose petal preserves;en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:flower-preserves,en:rose-petal-preserves;Polska;en:poland;;243;kcal;0;g;0;g;60;g;59;g;;;0;g;0;g
5900102019533;Malaga z rodzynkami;;;;100 g;20g;Wawel;Przekąski, Słodkie przekąski, Kakao i produkty na bazie kakao, Czekolada, Czekolada mleczna, Czekolada nadziewana;en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,pl:czekolada-nadziewana;Polska;en:poland;;482;kcal;24;g;14;g;59;g;56;g;;;3.7;g;0.03;g
5904569550806;Pasztet kremowy ze słonecznika;;;;;;zdrowidło,fharmFOOD;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Smarowidła, Roślinne smarowidła, Słone smarowidła, Pasztety roślinne, Wegańskie pasty warzywne;en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:plant-based-spreads,en:salted-spreads,en:plant-based-pates,en:vegan-vegetable-spreads;Polska;en:poland;;244;kcal;19;g;1.6;g;9.1;g;1.6;g;2.7;g;8;g;1.1;g
5904569550615;Hummus kremowy z ciecierzycy klasyczny;;;;600 x 69 kg;;zdrowidło,fharmFOOD;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, Smarowidła, Roślinne smarowidła, Słone smarowidła, Sosy, en:Dips, Hummus, en:Classic hummus;en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:spreads,en:plant-based-spreads,en:salted-spreads,en:sauces,en:dips,en:hummus,en:classic-hummus;Polska;en:poland;;297;kcal;22.6;g;2.2;g;10.3;g;0.8;g;6.3;g;10;g;1.2;g
5908310960210;Tradycyjny z Ludwina 4 jajeczny;;;;;;Polmak makaroniarnia,Polmak;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Makarony, Makaron suchy, en:Egg pastas, en:Dry egg pastas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:dry-pastas,en:egg-pastas,en:dry-egg-pastas;Polska;en:poland;;365;kcal;3.1;g;1.6;g;69;g;2.7;g;4.5;g;13;g;0.09;g
5904194002091;Pomidory suszone w paskach z ziołami;;;;270g (150g);30 g;Nasza Spiżarnia;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie warzyw, Produkty suszone, Suszone produkty pochodzenia roślinnego, Pomidory i produkty z pomidorów, Warzywa suszone, Pomidory suszone, Pomidory suszone w oleju;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:dried-products,en:dried-plant-based-foods,en:tomatoes-and-their-products,en:dried-vegetables,en:dried-tomatoes,en:dried-tomato-in-oil;Polska;en:poland;;244;kcal;20;g;1.5;g;9.3;g;9.3;g;5.5;g;3.9;g;3.2;g
5902899139623;Kanapkowy;;;;130 g;;Hochland;Dairies, Fermented foods, Fermented milk products, Cheeses, Spreads, Salted spreads, Cheese spreads, Cream cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:spreads,en:salted-spreads,en:cheese-spreads,en:cream-cheeses;Poland;en:poland;;211;kcal;19;g;14;g;3.5;g;3.3;g;;;6.4;g;0.64;g
5901753001618;Ser królewski;;;;;;Sierpc;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, en:Grated cheese;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:grated-cheese;Polska;en:poland;;352;kcal;27;g;18;g;1.2;g;0;g;;;26;g;1.4;g
5903839700545;Żelki serduszka;;;;400 g;;Bobo-Jelly;Przekąski, Słodkie przekąski, en:Confectioneries, Cukierki, Żelki;en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gummi-candies;Polska;en:poland;;324;kcal;0.5;g;0.1;g;74;g;49;g;;;6.7;g;0.01;g
4001163165731;Świeże ciasto Filo;;;;300 g;;Henglein;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, en:Pie dough, en:Phyllo dough;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:phyllo-dough;Polska;en:poland;;280;kcal;0.9;g;0.4;g;58;g;4;g;;;8.1;g;1.8;g
5901450003687;Spody do pizzy głęboko mrożone;;;;200 g;100g;PSS Społem;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, en:Bakery products, Ciasto na pizzę;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough;Polska;en:poland;;331;kcal;8.6;g;0.9;g;54;g;0.6;g;2.1;g;8.2;g;0.37;g
5900617044303;Krem z orzeszków ziemnych z kawałkami;Peanut butter crunchy;;masło orzechowe;500g;25 g;Go Vege;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Strączkowe i produkty strączkowe, Smarowidła, Orzechy i ich produkty, Roślinne smarowidła, en:Oilseed purees, en:Legume butters, Masła z orzechów, Masło z orzeszków ziemnych;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:legume-butters,en:nut-butters,en:peanut-butters;Polska;en:poland;;625;kcal;52;g;6.1;g;8.9;g;5.5;g;8.9;g;26;g;0.03;g
5901713011695;Sos do pizzy z ziołami;;;;400g;;Dawtona;Przyprawy, Sosy, Sosy pomidorowe, Sosy do pizzy;en:condiments,en:sauces,en:tomato-sauces,en:pizza-sauces;Polska;en:poland;;32;kcal;0;g;0;g;6.3;g;4.4;g;1.1;g;1.2;g;0.61;g
5900512984803;Instant WPC 80 smak Bananowy;Instant WPC 80 smak Bananowy;;;700g;30 g;Mlekovita;Dairies, Dietary supplements, Whey powder;en:dairies,en:dietary-supplements,en:whey-powder;Poland;en:poland;;398;kcal;6;g;3.9;g;9;g;9;g;;;77;g;0.7;g
5901069000282;Sałatka pikantna z makrelą;;;;170g;;Łosoś ustka;Canned foods, Meals, Prepared salads, Salads with fish, Canned prepared salads, Prepared and canned salad with fish;en:canned-foods,en:meals,en:prepared-salads,en:salads-with-fish,en:canned-prepared-salads,en:prepared-and-canned-salad-with-fish;Poland;en:poland;;184;kcal;13;g;2.2;g;8.8;g;6.7;g;;;7;g;0.87;g
5904356957108;Owsiane Bonitki z czekoladą mleczną;;;Ciastka kruche z płatkami owsianymi, nasionami sezamu i czekoladą mleczną;;35 g;Bonitki;Przekąski, Słodkie przekąski, en:Confectioneries, en:Biscuits and cakes, Herbatnik;en:snacks,en:sweet-snacks,en:confectioneries,en:biscuits-and-cakes,en:biscuits;Polska;en:poland;;528;kcal;28;g;14;g;60;g;38;g;2.4;g;6.7;g;0.24;g
4056489415039;Kasza bulgur;;;;400g;50 g;kuchnia lidla;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Kasza, en:Wheat groats, Bulgur;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:groats,en:wheat-groats,en:bulgur;Polska;en:poland;;348;kcal;1.5;g;0.6;g;69.8;g;0.8;g;6.2;g;10.8;g;0.05;g
5907555215932;Miruna patogońska;;;;;;Abramczyk;;;Polska;en:poland;;74;kcal;0.7;g;0.2;g;0;g;0;g;;;17;g;0.28;g
5904335575866;Lunchbox z mozzarellą i suszonymi pomidorami;;;;200 g;200g;FreshLine,Avit;Posiłki, Gotowe sałatki;en:meals,en:prepared-salads;Polska;en:poland;;221;kcal;15;g;2.7;g;12;g;7.3;g;;;7.5;g;1.1;g
5904730954440;Ciepłe lody o smaku śmietankowym;;;;18 g;18g;SmakRaju;Ciepłe lody;pl:ciepłe-lody;Polska;en:poland;;310;kcal;4.4;g;3.6;g;63.8;g;43.1;g;;;2.8;g;0.09;g
5901534001752;Pieczywo żytnie chrupkie;;;;;7.2 g;Pano;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Chleb;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads;Polska;en:poland;;361;kcal;0.8;g;0.2;g;74;g;1.4;g;10;g;8.9;g;0.75;g
5902409701586;Mascarpone ser śmietankowo-kremowy;;;;;50 g;Sottile Gusto;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Sery włoskie, Serki kremowe, en:Mascarpone;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:cream-cheeses,en:mascarpone;Polska;en:poland;;392;kcal;40;g;27;g;4.9;g;4.9;g;;;3.4;g;0.13;g
5900664014182;Pomidory suszone w paskach z ziołami;;;;;30 g;Nasza spiżarnia;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie warzyw, Produkty suszone, Suszone produkty pochodzenia roślinnego, Pomidory i produkty z pomidorów, Warzywa suszone, Pomidory suszone, Pomidory suszone w oleju;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:dried-products,en:dried-plant-based-foods,en:tomatoes-and-their-products,en:dried-vegetables,en:dried-tomatoes,en:dried-tomato-in-oil;Polska;en:poland;;202;kcal;14;g;1.2;g;11;g;11;g;7;g;4.1;g;2.8;g
5900842029557;Mięso mielone z szynki wieprzowej;;;;500 g;500 g;Biedronka;Produkty na bazie mięsa, Mięsa, Mięsa przetworzone, Szynka, Wieprzowina i jej produkty, Wieprzowina;en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:pork-and-its-products,en:pork;Polska;en:poland;;130;kcal;5.6;g;2.1;g;0.5;g;0.5;g;;;20;g;0.1;g
2945668005203;Filet z piersi kurczaka;;;;;500 g;Kraina mięs;Produkty na bazie mięsa, Mięsa, en:Chicken and its products, Mięso drobiowe, Kurczaki, en:Chicken breast without skin raw;en:meats-and-their-products,en:meats,en:chicken-and-its-products,en:poultries,en:chickens,en:chicken-breast-without-skin-raw;Polska;en:poland;;240;kcal;16;g;;;0;g;0;g;0;g;20.85;g;;
5901844101685;Passata klasyczna;;;;;175 g;Culineo;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie warzyw, Pomidory i produkty z pomidorów, Przetarte pomidory;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:strained-tomatoes;Polska;en:poland;;30;kcal;0.25;g;0.05;g;4.9;g;4.1;g;1.5;g;1.4;g;0.32;g
5905784350271;Mleko UHT 0,5%;Mleko UHT 0.5%;;;1 L;250 g;Carrefour Classic;Dairies, Milks, Homogenized milks, UHT Milks, Skimmed milks, UHT Skimmed milks;en:dairies,en:milks,en:homogenized-milks,en:uht-milks,en:skimmed-milks,en:uht-skimmed-milks;Poland;en:poland;;35;kcal;0.5;g;0.3;g;4.7;g;4.7;g;0;g;3;g;0.1;g
5905108802493;Kiełbaski roślinne na bazie grochu;;;;200 g;;Go Vege;Alternatywy mięsa, Zastępniki mięsa, Kiełbasy wegetariańskie, Kiełbasy wegańskie;en:meat-alternatives,en:meat-analogues,en:vegetarian-sausages,en:vegan-sausages;Polska;en:poland;;223;kcal;13.3;g;1;g;8.3;g;0.7;g;6;g;14.6;g;1.92;g
5902966000337;Szpinak liście;;;;450 g;;Agram;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie warzyw, Produkty mrożone, Warzywa, Mrożona żywność pochodzenia roślinnego, Mrożone warzywa, en:Leaf vegetables, Szpinak, Szpinak mrożony, en:Frozen spinach leaves;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:frozen-foods,en:vegetables,en:frozen-plant-based-foods,en:frozen-vegetables,en:leaf-vegetables,en:spinachs,en:frozen-spinachs,en:frozen-spinach-leaves;Polska;en:poland;;18;kcal;0.5;g;0.1;g;0.6;g;0.1;g;;;2.8;g;0.05;g
5905108802509;Kiełbaski roślinne na bazie grochu z majerankiem;;;;200 g;;Go Vege;Alternatywy mięsa, Zastępniki mięsa, Kiełbasy wegetariańskie, Kiełbasy wegańskie;en:meat-alternatives,en:meat-analogues,en:vegetarian-sausages,en:vegan-sausages;Polska;en:poland;;227;kcal;13.2;g;1.1;g;9.5;g;0.5;g;5.4;g;14.8;g;2.1;g
5904194907808;Pełna dobra papryczkę czerwone i pepperoni;;;;150 g;;perla;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, en:Pickles, Produkty drzewa oliwnego, en:Plant-based pickles, Przyprawy z niezielonych części roślin, Oliwki, Zielone oliwki, Papryka, Antipasti;en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:pickles,en:olive-tree-products,en:plant-based-pickles,en:spices,en:olives,en:green-olives,en:paprika,pl:antipasti;Polska;en:poland;;317;kcal;33;g;7.4;g;2;g;1.1;g;;;2.2;g;1.8;g
5900397753464;Anty Baton Crunchy Coconuts;;;;;;Łowicz,AntyBaton;;;Polska;en:poland;;102;kcal;4.3;g;1.1;g;12;g;11;g;;;3.1;g;0;g
5900397753440;Anty Baton Crunchy Peanuts;;;Mus owocowo-warzywny o smaku słonego orzecha;;;Łowicz,Anty Baton;Przekąski, Słodkie przekąski;en:snacks,en:sweet-snacks;Polska;en:poland;;102;kcal;3.9;g;0.6;g;12;g;11;g;;;4.1;g;0.4;g
5900397753488;Anty Baton Crunchy Wafer;;;;100 g;;Łowicz,Anty Baton;Przekąski, Słodkie przekąski;en:snacks,en:sweet-snacks;Polska;en:poland;;93;kcal;2.8;g;0.4;g;13;g;12;g;;;3.3;g;0;g
5905617001806;Pistacje solone;;;;300 g;25 g;Top;;;Polska;en:poland;;598;kcal;48;g;6;g;19;g;16;g;6;g;20;g;1.3;g
5905784353616;Pasztet sojowy z pomidorami;;;;113 g;;Carrefour Veggie;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Smarowidła, Roślinne smarowidła, Pasztety roślinne;en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:plant-based-spreads,en:plant-based-pates;Polska;en:poland;;256;kcal;23;g;1.5;g;5.1;g;0.7;g;2.3;g;5.9;g;1.4;g
5904215170815;Płatki ryżowe błyskawiczne;;;;250 g;;Auchan;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty śniadaniowe, Zboża i ziemniaki, Zboża i produkty zbożowe, Płatki śniadaniowe, Płatki, en:Cereal flakes, en:Rolled flakes, en:Rice flakes, Płatki ryżowe;en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rice-flakes,pl:płatki-ryżowe;Polska;en:poland;;361;kcal;3;g;1.3;g;76;g;0.5;g;2.2;g;6.5;g;0.01;g
5907653103957;Chleb z pełnego ziarna! klasyczny;;;;250 g;;Balviten;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads;Poland;en:poland;;373;kcal;28;g;2.6;g;16;g;1.1;g;9.6;g;10;g;1.6;g
5907809286008;Serek wiejski naturalny;Serek wiejski naturalny;;;;200 g;Polmlek;Dairies, Fermented foods, Fermented milk products, Cheeses, Cottage cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cottage-cheeses;Poland;en:poland;;99;kcal;5;g;3;g;1.6;g;1.6;g;;;12;g;0.5;g
5903839075957;wycisk kwiat dzikiej róży hibiskus malina;;;;400ml;;wycisk;Napoje;en:beverages;Polska;en:poland;;35;kcal;0.5;g;0.1;g;8.8;g;8.5;g;0.5;g;0.5;g;0;g
5905784347363;Łosoś atlantycki wędzony na zimno;;Cold smoked Atlantic salmon;;250 g;50 g;Carrefour;Seafood, Fishes and their products, Fishes, Fatty fishes, Salmons, Smoked fishes, Smoked salmons, Smoked salmons from farming;en:seafood,en:fishes-and-their-products,en:fishes,en:fatty-fishes,en:salmons,en:smoked-fishes,en:smoked-salmons,en:smoked-salmons-from-farming;Poland;en:poland;en:norway;169;kcal;10;g;1.6;g;0.5;g;0.5;g;0;g;19;g;3;g
5905187114845;Crunchips X-CUT Chakalaka;;;Grubo krojone chipsy ziemniaczane o smaku chakalaki;200 g;;Lorenz,Crunchips;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przekąski, Zboża i ziemniaki, Słone przekąski, Przystawki, Chipsy i frytki, Chipsy, Chipsy ziemniaczane, en:Flavoured potato crisps;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps;Polska;en:poland;;515;kcal;31;g;2.3;g;51;g;1.7;g;4.7;g;5.7;g;1.6;g
8436551191652;Grzanki pszenne z czosnkiem i pietruszką;;;;150 g;30 g;El Toro Rojo;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Chleb;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads;Polska;en:poland;;528;kcal;30.4;g;2.5;g;52.9;g;1.8;g;3.4;g;8.9;g;1.8;g
5903890431815;Wareniki z ziemniakami i kapustą kwaszoną;;;;400 g;;Virtu;Posiłki, Dania z makaronem, en:Stuffed pastas, Pierogi;en:meals,en:pasta-dishes,en:stuffed-pastas,en:pierogi;Polska;en:poland;;150;kcal;3;g;0.3;g;25;g;2.6;g;;;4.1;g;0.7;g
5904194906160;Kuskus perłowy z suszoną śliwką, mango i hummusem;;;;220 g;220 g;GO Active,Perla;Posiłki, Gotowe sałatki;en:meals,en:prepared-salads;Polska;en:poland;;170;kcal;6.8;g;0.7;g;20;g;5.2;g;3.8;g;5.4;g;0.85;g
5905054626426;Wyśmienity ku*czak gyros z samych roślin;Kurczak gyros z samych roślin;;;;200 g;Plantway;Meat alternatives, Meat analogues;en:meat-alternatives,en:meat-analogues;Poland;en:poland;;220;kcal;11;g;1.2;g;2.4;g;0.5;g;3.3;g;27;g;2;g
8718300874833;Roślinny sznycel w panierce;Roślinny sznycel w panierce;;;;200 g;Vivera;Alternatywy mięsa, Zastępniki mięsa;en:meat-alternatives,en:meat-analogues;Polska;en:poland;;203;kcal;7.4;g;0.8;g;17.4;g;1.4;g;5;g;14;g;1.4;g
